UT                                 UT      BX_FGS-D      BY_FGS-D      BZ_FGS-D
                                             (@_1_)        (@_2_)        (@_3_)
dd-mm-yyyy hh:mm:ss.ms            sec        nT_GSE        nT_GSE        nT_GSE
03-12-2007 10:02:59.188   1.19659E+09      -6.19252       4.48528       11.1713
03-12-2007 10:03:02.192   1.19659E+09      -6.00319       1.20387       6.97975
03-12-2007 10:03:05.197   1.19659E+09      -1.91676      -3.30212      -2.50820
03-12-2007 10:03:08.202   1.19659E+09       4.24695      -2.85349      -12.8604
03-12-2007 10:03:11.207   1.19659E+09       3.96021       2.12589      -9.65346
03-12-2007 10:03:14.212   1.19659E+09      -2.58052       5.91280      -3.26605
03-12-2007 10:03:17.216   1.19659E+09      -7.08342       2.68896       3.30854
03-12-2007 10:03:20.221   1.19659E+09      -5.03021       3.36305       1.82294
03-12-2007 10:03:23.226   1.19659E+09      -2.87000      -3.06330       3.53834
03-12-2007 10:03:26.231   1.19659E+09     -0.860062      -4.90866      -4.16921
03-12-2007 10:03:29.235   1.19659E+09       1.98714      -4.32723      -9.92883
03-12-2007 10:03:32.240   1.19659E+09       3.56823      -4.74700      -11.6003
03-12-2007 10:03:35.245   1.19659E+09       1.19515      -7.83178      -9.17819
03-12-2007 10:03:38.250   1.19659E+09       1.42471      -3.74216      -6.73508
03-12-2007 10:03:41.255   1.19659E+09       6.36920      -5.11684      -7.56401
03-12-2007 10:03:44.259   1.19659E+09       4.55971      -2.53385      -6.69193
03-12-2007 10:03:47.264   1.19659E+09       6.00962      -5.80315      -7.37793
03-12-2007 10:03:50.269   1.19659E+09       7.66365      -6.64059      -7.61102
03-12-2007 10:03:53.274   1.19659E+09       7.50043      -6.20210      -7.80599
03-12-2007 10:03:56.278   1.19659E+09       4.69260      -4.38215      -6.59267
03-12-2007 10:03:59.283   1.19659E+09     -0.980366      -1.96184       2.22079
03-12-2007 10:04:02.288   1.19659E+09     -0.527175     -0.311774      -1.88532
03-12-2007 10:04:05.293   1.19659E+09       1.12468       2.20146      -1.77877
03-12-2007 10:04:08.297   1.19659E+09     -0.728449       5.88622       6.46496
03-12-2007 10:04:11.302   1.19659E+09       1.98184       4.88497      0.603058
03-12-2007 10:04:14.307   1.19659E+09       7.17805     -0.288231      0.939247
03-12-2007 10:04:17.312   1.19659E+09       6.23603      -5.66777      -3.04720
03-12-2007 10:04:20.317   1.19659E+09      0.386114     -0.385525      -2.34891
03-12-2007 10:04:23.321   1.19659E+09      -1.13789      0.212816      -1.94608
03-12-2007 10:04:26.326   1.19659E+09     -0.225978       3.69361      -1.25432
03-12-2007 10:04:29.331   1.19659E+09       1.61249       5.99163       3.75104
03-12-2007 10:04:32.336   1.19659E+09       2.13582       3.07222       1.73257
03-12-2007 10:04:35.340   1.19659E+09     -0.747622       4.69407       1.18172
03-12-2007 10:04:38.345   1.19659E+09      0.819284       3.62110      -3.12335
03-12-2007 10:04:41.350   1.19659E+09       1.39794      -4.59860      -3.36364
03-12-2007 10:04:44.355   1.19659E+09       1.82512      -5.47842      -1.68971
03-12-2007 10:04:47.359   1.19659E+09       1.21651      -6.48368      -3.73555
03-12-2007 10:04:50.364   1.19659E+09       1.00469      -3.32608      -5.57489
03-12-2007 10:04:53.369   1.19659E+09     -0.253203      -4.27108      -2.19376
03-12-2007 10:04:56.374   1.19659E+09     -0.448558      -4.92391      -7.96209
03-12-2007 10:04:59.379   1.19659E+09      -2.58776       2.57320      -2.36552
03-12-2007 10:05:02.383   1.19659E+09     -0.203482       3.62015       2.73081
03-12-2007 10:05:05.388   1.19659E+09       3.40582      0.497236       9.85506
03-12-2007 10:05:08.393   1.19659E+09       7.87724      -8.64888      -2.01197
03-12-2007 10:05:11.398   1.19659E+09       2.35901      -3.60121      -10.6030
03-12-2007 10:05:14.402   1.19659E+09      0.849333    0.00471655      -9.20027
03-12-2007 10:05:17.407   1.19659E+09     0.0716276     -0.642458      -5.99537
03-12-2007 10:05:20.412   1.19659E+09     0.0672730      0.545309      -7.81955
03-12-2007 10:05:23.417   1.19659E+09       1.71577     -0.538490      -1.49991
03-12-2007 10:05:26.422   1.19659E+09       2.61957      -1.35238      0.487413
03-12-2007 10:05:29.426   1.19659E+09       3.06189      -2.40023       2.72557
03-12-2007 10:05:32.431   1.19659E+09       1.41289      -2.40870       2.90475
03-12-2007 10:05:35.436   1.19659E+09      -1.74335      -3.72096       1.97323
03-12-2007 10:05:38.441   1.19659E+09      -5.32319      -2.05427      -1.07460
03-12-2007 10:05:41.445   1.19659E+09      -3.54922      -3.11370       2.36676
03-12-2007 10:05:44.450   1.19659E+09      0.761000       1.49944      -2.92785
03-12-2007 10:05:47.455   1.19659E+09      -1.96016      0.960254      -1.95283
03-12-2007 10:05:50.460   1.19659E+09      -4.58040      0.172410       2.54470
03-12-2007 10:05:53.464   1.19659E+09      -1.28867       5.13721       1.27268
03-12-2007 10:05:56.469   1.19659E+09      -3.42236      0.145715       2.22950
03-12-2007 10:05:59.474   1.19659E+09      -1.61057      -1.77600       2.93020
03-12-2007 10:06:02.479   1.19659E+09      -1.74897      -1.28011      0.171470
03-12-2007 10:06:05.484   1.19659E+09       1.56579     -0.766740      -4.41253
03-12-2007 10:06:08.488   1.19659E+09      0.463571      -2.75922      -3.07877
03-12-2007 10:06:11.493   1.19659E+09     -0.123476      -4.77116      -3.74778
03-12-2007 10:06:14.498   1.19659E+09     -0.431245      -4.67426      -2.96024
03-12-2007 10:06:17.503   1.19659E+09       1.16966      -4.73705      -5.83819
03-12-2007 10:06:20.507   1.19659E+09     -0.968682      -8.03544      -6.53328
03-12-2007 10:06:23.512   1.19659E+09       1.67440      -4.88226      -9.26924
03-12-2007 10:06:26.517   1.19659E+09       1.07287      -2.04314      -4.77725
03-12-2007 10:06:29.522   1.19659E+09       2.35127     -0.883758      -5.52572
03-12-2007 10:06:32.527   1.19659E+09       4.28149       3.48113      -5.85555
03-12-2007 10:06:35.531   1.19659E+09       4.93638       3.20027      -4.40858
03-12-2007 10:06:38.536   1.19659E+09       5.53550       2.53545      -3.55691
03-12-2007 10:06:41.541   1.19659E+09       5.54603       1.91277      -3.21977
03-12-2007 10:06:44.546   1.19659E+09       6.52835      0.703796      -5.09934
03-12-2007 10:06:47.550   1.19659E+09    -0.0615359       5.68032     -0.606063
03-12-2007 10:06:50.555   1.19659E+09       4.92571      -3.10871      -4.93555
03-12-2007 10:06:53.560   1.19659E+09       7.00462       2.22374      -5.42954
03-12-2007 10:06:56.565   1.19659E+09       4.52877     -0.477388      -6.28309
03-12-2007 10:06:59.569   1.19659E+09       4.46019       1.65186      -3.78533
03-12-2007 10:07:02.574   1.19659E+09       4.30037       1.33737      -4.86614
03-12-2007 10:07:05.579   1.19659E+09       1.75646       8.64287      -6.46240
03-12-2007 10:07:08.584   1.19659E+09       4.49607       7.92240      -4.67644
03-12-2007 10:07:11.589   1.19659E+09       6.08906       6.22831       1.33172
03-12-2007 10:07:14.593   1.19659E+09       4.86837      0.688066      0.564091
03-12-2007 10:07:17.598   1.19659E+09       4.95638      -1.56149    -0.0266057
03-12-2007 10:07:20.603   1.19659E+09       10.7455      -3.95040      -3.09120
03-12-2007 10:07:23.608   1.19659E+09       5.93463      -3.27669      -2.83722
03-12-2007 10:07:26.612   1.19659E+09       7.38764     -0.112019      -3.35023
03-12-2007 10:07:29.617   1.19659E+09       1.19992       7.84724      -6.76840
03-12-2007 10:07:32.622   1.19659E+09      0.406960    0.00150129      -4.06561
03-12-2007 10:07:35.627   1.19659E+09     -0.714309       5.45233      -5.32171
03-12-2007 10:07:38.631   1.19659E+09      0.926926       3.31808      -8.13709
03-12-2007 10:07:41.636   1.19659E+09       2.85026      -5.68986      -3.58692
03-12-2007 10:07:44.641   1.19659E+09       2.91690      -2.42239      -4.17975
03-12-2007 10:07:47.646   1.19659E+09       1.84140       6.60901      -3.06970
03-12-2007 10:07:50.651   1.19659E+09       2.64007       7.11735      -1.54545
03-12-2007 10:07:53.655   1.19659E+09       4.05227       7.26091      -3.77801
03-12-2007 10:07:56.660   1.19659E+09       2.99732     0.0619968      -4.53430
03-12-2007 10:07:59.665   1.19659E+09       4.83979       2.29662      -3.17161
03-12-2007 10:08:02.670   1.19659E+09       5.35028       4.42538      -3.56247
03-12-2007 10:08:05.674   1.19659E+09       2.96705       1.56747      -3.14678
03-12-2007 10:08:08.679   1.19659E+09       2.69096       1.70628      -3.59582
03-12-2007 10:08:11.684   1.19659E+09       3.08879       1.93575      -4.80641
03-12-2007 10:08:14.689   1.19659E+09       3.84495       1.68864      -5.14110
03-12-2007 10:08:17.694   1.19659E+09       3.18446       1.65314      -4.66496
03-12-2007 10:08:20.698   1.19659E+09       4.50041      0.140907      -3.88334
03-12-2007 10:08:23.703   1.19659E+09       5.12283      0.874712      -3.13889
03-12-2007 10:08:26.708   1.19659E+09       5.47485      0.587281      -2.33656
03-12-2007 10:08:29.713   1.19659E+09       4.92998      -1.23955      -5.46720
03-12-2007 10:08:32.717   1.19659E+09       5.99332       1.92712      -6.82592
03-12-2007 10:08:35.722   1.19659E+09       1.41971      0.765324      -3.98605
03-12-2007 10:08:38.727   1.19659E+09       5.37898      0.978648      -7.38499
03-12-2007 10:08:41.732   1.19659E+09       5.66859       2.64018      -7.48285
03-12-2007 10:08:44.736   1.19659E+09       4.07067     -0.442357      -6.05700
03-12-2007 10:08:47.741   1.19659E+09       5.15691     -0.464025      -8.33292
03-12-2007 10:08:50.746   1.19659E+09       3.61462       3.72261      -4.66964
03-12-2007 10:08:53.751   1.19659E+09      0.153701       2.86899       1.35468
03-12-2007 10:08:56.756   1.19659E+09       4.25009       2.74517      -2.59664
03-12-2007 10:08:59.760   1.19659E+09       1.66512       4.74863      -2.96328
03-12-2007 10:09:02.765   1.19659E+09       1.82501       2.74810      -3.82088
03-12-2007 10:09:05.770   1.19659E+09       3.50564       4.69382      -5.09680
03-12-2007 10:09:08.775   1.19659E+09       3.19298       4.15705      -6.40380
03-12-2007 10:09:11.779   1.19659E+09       4.51555       4.24538      -4.38225
03-12-2007 10:09:14.784   1.19659E+09       3.80575       3.21026      -5.81579
03-12-2007 10:09:17.789   1.19659E+09       1.42998       2.05331      -8.47563
03-12-2007 10:09:20.794   1.19659E+09      -1.48773       1.42616      -9.73077
03-12-2007 10:09:23.798   1.19659E+09      -1.10294     -0.127742      -9.52922
03-12-2007 10:09:26.803   1.19659E+09      -2.14477      0.890259      -10.4399
03-12-2007 10:09:29.808   1.19659E+09      -2.04196     -0.395031      -9.27082
03-12-2007 10:09:32.813   1.19659E+09      -1.83189      -1.97516      -9.73056
03-12-2007 10:09:35.818   1.19659E+09     -0.547071      -3.37957      -9.19079
03-12-2007 10:09:38.822   1.19659E+09     -0.137908      -2.34673      -8.90869
03-12-2007 10:09:41.827   1.19659E+09       1.28461      -1.99114      -6.53153
03-12-2007 10:09:44.832   1.19659E+09       6.04021      -2.38145      -10.0262
03-12-2007 10:09:47.837   1.19659E+09       2.48218      -1.43530      -5.84374
03-12-2007 10:09:50.841   1.19659E+09       3.08643      0.312609      -5.28439
03-12-2007 10:09:53.846   1.19659E+09     -0.479908     -0.719874      -6.31500
03-12-2007 10:09:56.851   1.19659E+09       1.66832      0.824799      -6.30976
03-12-2007 10:09:59.856   1.19659E+09      -3.14379       2.03990      -6.56312
03-12-2007 10:10:02.861   1.19659E+09      -2.86981       2.13757      -5.54365
03-12-2007 10:10:05.865   1.19659E+09      -2.82879       4.80218      -4.06480
03-12-2007 10:10:08.870   1.19659E+09      -2.10681       3.53965      -3.46415
03-12-2007 10:10:11.875   1.19659E+09     -0.975638       3.04766      -5.72686
03-12-2007 10:10:14.880   1.19659E+09       1.81279      0.364169      -5.11059
03-12-2007 10:10:17.884   1.19659E+09       5.48399     -0.842958      -1.91361
03-12-2007 10:10:20.889   1.19659E+09       1.12531       1.41472      -2.10559
03-12-2007 10:10:23.894   1.19659E+09      0.764865      0.167595      -1.81908
03-12-2007 10:10:26.899   1.19659E+09       3.32786       1.39684       1.92886
03-12-2007 10:10:29.903   1.19659E+09       4.00281      0.221537    -0.0462834
03-12-2007 10:10:32.908   1.19659E+09       4.39606      -1.48502      -2.04161
03-12-2007 10:10:35.913   1.19659E+09       4.04291      -1.84326      -1.65952
03-12-2007 10:10:38.918   1.19659E+09       2.28914      0.462885     -0.198640
03-12-2007 10:10:41.923   1.19659E+09       1.60842       2.03090       2.56690
03-12-2007 10:10:44.927   1.19659E+09       2.83644       2.10130       5.76508
03-12-2007 10:10:47.932   1.19659E+09       2.26525       1.62131       4.10356
03-12-2007 10:10:50.937   1.19659E+09       4.33991       2.65169       3.66478
03-12-2007 10:10:53.942   1.19659E+09       5.66069       2.05157       3.17732
03-12-2007 10:10:56.946   1.19659E+09       6.30411       2.51902       3.36638
03-12-2007 10:10:59.951   1.19659E+09       6.50170       1.56441       2.05107
03-12-2007 10:11:02.956   1.19659E+09       7.13758       1.10469      0.330260
03-12-2007 10:11:05.961   1.19659E+09       6.00050       1.44328      0.469310
03-12-2007 10:11:08.965   1.19659E+09       6.58229       3.09257     0.0311742
03-12-2007 10:11:11.970   1.19659E+09       7.00552       2.75479      -2.76657
03-12-2007 10:11:14.975   1.19659E+09       4.20073      -1.99352      -2.66024
03-12-2007 10:11:17.980   1.19659E+09       6.01392      -1.04511      -1.48244
03-12-2007 10:11:20.985   1.19659E+09       6.99827       1.56810      -1.23108
03-12-2007 10:11:23.989   1.19659E+09       7.20663       2.71772      -2.24277
03-12-2007 10:11:26.994   1.19659E+09       7.62357       3.72477      -3.94580
03-12-2007 10:11:29.999   1.19659E+09       8.06522       2.91858      -3.63230
03-12-2007 10:11:33.004   1.19659E+09       6.31854       2.55062      -2.16958
03-12-2007 10:11:36.008   1.19659E+09       4.52051       2.30012      -2.86478
03-12-2007 10:11:39.013   1.19659E+09       6.50391     -0.864559      -2.20963
03-12-2007 10:11:42.018   1.19659E+09       8.75366       2.83564      -2.12982
03-12-2007 10:11:45.023   1.19659E+09       6.19114       7.00292      -1.64731
03-12-2007 10:11:48.028   1.19659E+09       5.75762       5.25842      -1.12030
03-12-2007 10:11:51.032   1.19659E+09       6.37140       5.69562     -0.455506
03-12-2007 10:11:54.037   1.19659E+09       5.15489       1.00542      -1.31490
03-12-2007 10:11:57.042   1.19659E+09       1.82627      0.501513      -1.33437
03-12-2007 10:12:00.047   1.19659E+09      0.521814      -1.15337      -1.84250
03-12-2007 10:12:03.051   1.19659E+09      -1.26486      -1.41355     -0.584960
03-12-2007 10:12:06.056   1.19659E+09     -0.383665       1.99060      -1.73669
03-12-2007 10:12:09.061   1.19659E+09     -0.770428       1.88251      -1.55541
03-12-2007 10:12:12.066   1.19659E+09       5.33962       2.08401      -1.97820
03-12-2007 10:12:15.070   1.19659E+09       7.41629       3.88927      -2.73939
03-12-2007 10:12:18.075   1.19659E+09       5.50871      -2.83235       2.24763
03-12-2007 10:12:21.080   1.19659E+09       8.14987      0.200309    -0.0380541
03-12-2007 10:12:24.085   1.19659E+09       6.26385       2.00069      -2.83877
03-12-2007 10:12:27.090   1.19659E+09       6.67988       4.01378      -2.77473
03-12-2007 10:12:30.094   1.19659E+09       3.92107       4.95126      -1.31156
03-12-2007 10:12:33.099   1.19659E+09       3.42439       4.95808     -0.874575
03-12-2007 10:12:36.104   1.19659E+09       1.19749       5.08135      -1.13835
03-12-2007 10:12:39.109   1.19659E+09       1.64082       1.39403       1.25391
03-12-2007 10:12:42.113   1.19659E+09      0.735233       4.50701      -3.31136
03-12-2007 10:12:45.118   1.19659E+09       2.54347       2.62286      -3.09759
03-12-2007 10:12:48.123   1.19659E+09       3.56665     -0.836048      0.989915
03-12-2007 10:12:51.128   1.19659E+09       3.50969      -1.95748    -0.0472394
03-12-2007 10:12:54.133   1.19659E+09       5.30138      -2.41709      -1.67710
03-12-2007 10:12:57.137   1.19659E+09       4.73023       1.23956      -3.29879
03-12-2007 10:13:00.142   1.19659E+09       6.17957       1.40391      -1.45144
03-12-2007 10:13:03.147   1.19659E+09       6.90507     -0.895695      0.868579
03-12-2007 10:13:06.152   1.19659E+09       6.01675      0.379968      -1.21856
03-12-2007 10:13:09.156   1.19659E+09       6.88517       2.71567      -3.00748
03-12-2007 10:13:12.161   1.19659E+09       6.91917       4.11931      -2.18815
03-12-2007 10:13:15.166   1.19659E+09       5.80046       4.28623      -1.60505
